country_name,glide_id,dataset_date,page_name,page_url,title,img_url,url_1,url_2,url_3,url_4,url_5,url_6,n_product_links,notes,resource_format,license_title,maintainer,package_creator,private,methodology_other,caveats,license_other,methodology,dataset_source,license_id,owner_org,group_id,dataset_name,duplicated,tag
Sudan,RC-2014-0709-SDN,2014-07-21,"Um Gargour Refugee Camp, Al Qadarif Province, Sudan",http://www.unitar.org/unosat/node/44/2032,"Um Gargour Refugee Camp, Al Qadarif Province, Sudan",http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_UmGargour_Landscapeopt_v2.jpg,http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_UmGargour_Landscapeopt_v2.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip,NA,NA,NA,NA,2,"This map illustrates satellite-detected structures at Um Gargour refugee camp in Al Qadrif province, Sudan as seen on 05 January 2014 by the WorldView-2 satellite. This camp lies 58 km North-East from Al Qadarif city and 90 km South New Halfa. UNOSAT analyzed a total of 4,471 structures in the 206 ha of the camp. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,um-gargour-refugee-camp-al-qadarif-province-sudan,FALSE,Flood
Sudan,RC-2014-0709-SDN,2014-07-21,"Shagarab 2 Refugee Camp, Al Qadarif Province, Sudan",http://www.unitar.org/unosat/node/44/2031,"Shagarab 2 Refugee Camp, Al Qadarif Province, Sudan",http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab2_Portraitopt.jpg,http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab2_Portraitopt.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip,NA,NA,NA,NA,2,"This map illustrates satellite-detected structures at the Shagarab 2 refugee camp in al Qadarif Province, Sudan as seen on 09 December 2013 by the WorldView-2 satellite. This camp lies about 76 km South-East of New Halfa and 100 km North-East of Al Qadarif city. UNOSAT analyzed a total of 4,606 structures in the 218 ha of the camp. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,shagarab-2-refugee-camp-al-qadarif-province-sudan,TRUE,Flood
Sudan,RC-2014-0709-SDN,2014-07-21,"Shagarab 1 Refugee Camp, Al Qadarif Province, Sudan",http://www.unitar.org/unosat/node/44/2030,"Shagarab 1 Refugee Camp, Al Qadarif Province, Sudan",http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab1_Portraitopt.jpg,http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab1_Portraitopt.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip,NA,NA,NA,NA,2,"This map illustrates satellite-detected structures at the Shagarab 1 refugee camp in al Qadarif Province, Sudan as seen on 09 December 2013 by the WorldView-2 satellite. This camp lies about 70 km South-East of New Halfa and 105 km North-East of Al Qadarif city. UNOSAT analyzed a total of 6,242 structures in the 209 ha of the camp. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,shagarab-1-refugee-camp-al-qadarif-province-sudan,TRUE,Flood
Sudan,FL-2013-0806-SDN,2013-10-25,"Rainfall Accumulation from 14th to 21st October 2013, Sudan and South Sudan",http://www.unitar.org/unosat/node/44/1845,"Rainfall Accumulation from 14th to 21st October 2013, Sudan and South Sudan",http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg,http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v9.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v9.zip,NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 14 to 21 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.",SHP,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,rainfall-accumulation-from-14th-to-21st-october-2013-sudan-and-south-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-10-25,"Rainfall Accumulation from 7th to 14th October 2013, Sudan and South Sudan",http://www.unitar.org/unosat/node/44/1844,"Rainfall Accumulation from 7th to 14th October 2013, Sudan and South Sudan",http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg,http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v8.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v8.zip,NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 7 to 14 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.",SHP,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,rainfall-accumulation-from-7th-to-14th-october-2013-sudan-and-south-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-10-25,"Rainfall Accumulation from 30th Sept. to 7th Oct. 2013, Sudan and South Sudan",http://www.unitar.org/unosat/node/44/1843,"Rainfall Accumulation from 30th Sept. to 7th Oct. 2013, Sudan and South Sudan",http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg,http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v7.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v7.zip,NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 30 September to 7 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.",SHP,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,rainfall-accumulation-from-30th-sept-to-7th-oct-2013-sudan-and-south-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-10-25,"Rainfall Accumulation from 23rd to 30th September 2013, Sudan and South Sudan",http://www.unitar.org/unosat/node/44/1842,"Rainfall Accumulation from 23rd to 30th September 2013, Sudan and South Sudan",http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6789.jpg,http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_TRMM_Portrait_v6.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp_v6.zip,NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 23 to 30 September 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.",SHP,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,rainfall-accumulation-from-23rd-to-30th-september-2013-sudan-and-south-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-10-21,"Rainfall Accumulation from 23rd Sept. to 20th Oct. 2013, Sudan and South Sudan",http://www.unitar.org/unosat/node/44/1838,"Rainfall Accumulation from 23rd Sept. to 20th Oct. 2013, Sudan and South Sudan",http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_FL20130806SDN_TRMM_Portrait_v5.jpg,http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_FL20130806SDN_TRMM_Portrait_v5.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_TRMM_shp.zip,NA,NA,NA,NA,2,"This map presents the estimated total rainfall accumulation for Sudan and South Sudan covering the period from 23 September to 20 October 2013. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements.",SHP,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,rainfall-accumulation-from-23rd-sept-to-20th-oct-2013-sudan-and-south-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-08-20,"Update 2: Flood Waters Over Khartoum State, Sudan",http://www.unitar.org/unosat/node/44/1801,"Update 2: Flood Waters Over Khartoum State, Sudan",http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_FS2_20130809_Landscape.jpg,http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_FS2_20130809_Landscape.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_v3.gdb.zip,NA,NA,NA,NA,2,"This map illustrates  a time series analysis of satellite-detected areas of flood affected land as detected by Formosat 2 imagery acquired 08 & 09 August 2013 in Khartoum State, Sudan. The area surrounding Khartoum City was inundated by flashfloods due to heavy rains. Flood waters appear to have stabilized or dissipated around the city of Khartoum. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,update-2-flood-waters-over-khartoum-state-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-08-15,"Update: Flood Waters Over Khartoum State, Sudan",http://www.unitar.org/unosat/node/44/1800,"Update: Flood Waters Over Khartoum State, Sudan",http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130813_Landscape.jpg,http://maps.unosat.org/SD/FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130813_Landscape.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_shp_v2.zip,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN.gdb_v2.zip,NA,NA,NA,3,"This map illustrates  a time series analysis of satellite-detected areas of flood affected land as detected by Radarsat 2 imagery acquired 13 & 10 August 2013 in Khartoum State, Sudan. The area surrounding Khartoum City was inundated by flashfloods due to heavy rains. Flood waters appear to have stabilized or dissipated around the city of Khartoum. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,update-flood-waters-over-khartoum-state-sudan,FALSE,Flood
Sudan,FL-2013-0806-SDN,2013-08-15,"Flood Waters Over Khartoum State, Sudan",http://www.unitar.org/unosat/node/44/1799,"Flood Waters Over Khartoum State, Sudan",http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130810_Landscape.jpg,http://maps.unosat.org/SD\FL20130806SDN/UNOSAT_A3_Khartoum_Floods_RS2_20130810_Landscape.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN_shp.zip,http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20130806SDN/FL20130806SDN.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected areas of flood affected land as detected by Radarsat 2 imagery acquired 10 August 2013 in Khartoum State, Sudan. The area surrounding Khartoum City was inundated by flashfloods due to heavy rains. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SDN,flood-waters-over-khartoum-state-sudan,FALSE,Flood
Syria,CE-2013-0604-SYR,2014-11-28,"Update: Al Azraq Refugee Camp, Az Zarqa Governorate, Jordan",http://www.unitar.org/unosat/node/44/2109?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Update: Al Azraq Refugee Camp, Az Zarqa Governorate, Jordan",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_AlAzraq_20141111_v1.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_AlAzraq_20141111_v1.pdf,http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20141111_SHP.zip,http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Azraq_20141111_gdb.zip,NA,NA,NA,3,"This map illustrates the refugee camp currently under construction in Al Azraq, Jordan. Using an image collected by the WorldView-1 satellite on 11 November 2014 a total of 12,761 structures were detected. This total includes 2,690 infrastructure and support buildings as well as 10,071 transitional shelters. Preparations are continuing so as to accommodate additional incoming refugees. The previous analysis done by UNOSAT using an image from 26 April 2014 detected a total of 7,333 infrastructure, support buildings and transitional shelters. This is an increase of approximately 74%. Paved and unpaved roads have likewise increased significantly and define the transportation network in and around the camp. Water and sanitation services are also under development in multiple camp zones suitable for supporting thousands of proximate shelters. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,update-al-azraq-refugee-camp-az-zarqa-governorate-jordan,FALSE,Flood
Syria,CE-2013-0604-SYR,2014-11-19,"UPDATE: AL Zaatari Refugee camp, Mafraq Governorate, Jordan",http://www.unitar.org/unosat/node/44/2106?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"UPDATE: AL Zaatari Refugee camp, Mafraq Governorate, Jordan",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20141111.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20141111.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_Shelters_20141111_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20141111.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governorate, Jordan. As of 11 November 2014 a total of 29,243 shelters were detected as well as 1,915 infrastructure and support buildings within the 534.4 hectares of the camp. Between 06 July 2014 and 11 November 2014, a total of 2,779 shelters closed or were moved, and a total of 1,910 shelters were constructed, and the number of shelters has thus decreased by about 739 since the previous UNITAR/UNOSAT assessment. This indicates an approximate 2.5% decrease in the number of shelters between 06 July 2014 and 11 November 2014. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Shelters grouped under plastic sheeting were estimated by average household size and may be a source of error. Please send ground feedback to UNITAR/UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,update-al-zaatari-refugee-camp-mafraq-governorate-jordan,FALSE,Flood
Syria,CE-2013-0604-SYR,2014-11-07,"Damage Assessment of Daraa, Daraa Governorate, Syria",http://www.unitar.org/unosat/node/44/2097?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Damage Assessment of Daraa, Daraa Governorate, Syria",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landcape_CE20130604SYR_Daraa_20141107.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landcape_CE20130604SYR_Daraa_20141107.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in the city of Daraa, Daraa Governorate, Syria. Using satellite imagery acquired 01 May 2014, 07 September 2013, and 14 December 2010, UNITAR / UNOSAT identified a total of 351 affected structures. Approximately 35 of these were destroyed, 121 severely damaged, and 195 moderately damaged. While most of the city was damaged by 07 September 2013, 37 structures were newly damaged between that date and 01 May 2014. This analysis was done of the REACH initiative for the U.S. Office of Foreign Disaster Assistance. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,damage-assessment-of-daraa-daraa-governorate-syria,FALSE,Flood
Syria,CE-2013-0604-SYR,2014-11-07,"Damage Assessment of Idlib, Idlib Governorate, Syria",http://www.unitar.org/unosat/node/44/2096?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Damage Assessment of Idlib, Idlib Governorate, Syria",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landscape_CE20130604_Idlib_20141106.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landscape_CE20130604_Idlib_20141106.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in the city of Idlib, Idlib Governorate, Syria. Using satellite imagery acquired 02 May 2014, 15 September 2013, and 22 March 2010, UNITAR / UNOSAT identified a total of 307 affected structures. Approximately 102 of these were destroyed, 101 severely damaged, and 104 moderately damaged. While much of the city was damaged by 15 September 2013, 115 structures were newly damaged and one structure experienced an increase in damage between that date and 02 May 2014. Due to cloud obstruction in 02 May 2014 imagery, the total number of affected structures may be underestimated. This analysis was done of the REACH initiative for the U.S. Office of Foreign Disaster Assistance. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,damage-assessment-of-idlib-idlib-governorate-syria,TRUE,Flood
Syria,CE-2013-0604-SYR,2014-11-07,"Damage Assessment of Ar Raqqa, Ar Raqqa Governorate, Syria",http://www.unitar.org/unosat/node/44/2095?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Damage Assessment of Ar Raqqa, Ar Raqqa Governorate, Syria",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landscape_CE20130604SYR_Ar_Raqqa_20141106.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landscape_CE20130604SYR_Ar_Raqqa_20141106.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in a portion of the city of Ar Raqqa, Ar Raqqa Governorate, Syria. Using satellite imagery acquired 12 February 2014, 22 October 2013, and 16 April 2011, UNITAR / UNOSAT identified a total of 419 affected structures within the area of this map. Approximately 208 of these were destroyed, 87 severely damaged, and 124 moderately damaged. The city-wide analysis of Ar Raqqa revealed a total of 467 affected structures, of which 239 were destroyed, 90 severely damaged, and 138 moderately damaged. While much of the city was damaged by 22 October 2013, 142 structures were newly damaged and 1 structure experienced an increase in damage between that date and 12 February 2014. This analysis was done of the REACH initiative for the U.S. Office of Foreign Disaster Assistance. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,damage-assessment-of-ar-raqqa-ar-raqqa-governorate-syria,TRUE,Flood
Syria,CE-2013-0604-SYR,2014-11-06,"Damage Assessment of Deir Ez Zor, Deir Ez Zor Governorate, Syria",http://www.unitar.org/unosat/node/44/2094?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Damage Assessment of Deir Ez Zor, Deir Ez Zor Governorate, Syria",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landscape_CE20130604SYR_Deir_Ez_Zor_20141106.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Landscape_CE20130604SYR_Deir_Ez_Zor_20141106.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in a portion of the city of Deir Ez Zor, Deir Ez Zor Governorate, Syria. Using satellite imagery acquired 13 May 2014, 24 October 2013, and 06 December 2010, UNITAR / UNOSAT identified a total of 3,004 affected structures within the area of this map. Approximately 417 of these were destroyed, 1,023 severely damaged, and 1,564 moderately damaged. The city-wide analysis of Deir Ez Zor revealed a total of 3,112 affected structures, of which 454 were destroyed, 1,045 severely damaged, and 1,613 moderately damaged. While much of the city was damaged by 24 October 2013, 1,149 structures were newly damaged and 106 structures experienced an increase in damage between that date and 13 May 2014. This analysis was done of the REACH initiative for the U.S. Office of Foreign Disaster Assistance. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,damage-assessment-of-deir-ez-zor-deir-ez-zor-governorate-syria,TRUE,Flood
Syria,CE-2013-0604-SYR,2014-11-06,"Damage Assessment of Hama, Hama Governorate, Syria",http://www.unitar.org/unosat/node/44/2093?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Damage Assessment of Hama, Hama Governorate, Syria",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Portrait_CE20130604SYR_Hama_20141106.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Portrait_CE20130604SYR_Hama_20141106.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in a portion of the city of Hama, Hama Governorate, Syria. Using satellite imagery acquired 05 March 2014, 26 September 2013, and 06 August 2010, UNITAR / UNOSAT identified a total of 4,976 affected structures within the area of this map. Approximately 4,492 of these were destroyed, 174 severely damaged, and 310 moderately damaged. The city-wide analysis of Hama revealed a total of 5,233 affected structures, of which 4,671 were destroyed, 216 severely damaged, and 346 moderately damaged. While most of the city was damaged by 26 September 2013, 308 structures were newly damaged and 6 structures experienced an increase in damage between that date and 05 March 2014. This analysis was done of the REACH initiative for the U.S. Office of Foreign Disaster Assistance. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,damage-assessment-of-hama-hama-governorate-syria,TRUE,Flood
Syria,CE-2013-0604-SYR,2014-11-06,"Damage Assessment of Homs, Homs Governorate, Syria",http://www.unitar.org/unosat/node/44/2092?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps,"Damage Assessment of Homs, Homs Governorate, Syria",http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Portrait_CE20130604SYR_Homs_20141106.jpg,http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Portrait_CE20130604SYR_Homs_20141106.pdf,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR_shp.zip,http://cern.ch/unosat-maps/SY/CE20130604SYR/UNOSAT_DamageAssessment_OFDA-REACH_CE20130604SYR.gdb.zip,NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in a portion of the city of Homs, Homs Governorate, Syria. Using satellite imagery acquired 21 April 2014, 26 September 2013, 29 June 2010, and 15 June 2010, UNITAR / UNOSAT identified a total of 10,029 affected structures within the area of this map. Approximately 1,431 of these were destroyed, 4,551 severely damaged, and 4,047 moderately damaged. The city-wide analysis of Homs revealed a total of 13,778 affected structures, of which 3,082 were destroyed, 5,750 severely damaged, and 4,946 moderately damaged. While much of the city was damaged by 26 September 2013, 4,109 structures were newly damaged and 221 structures experienced an increase in damage between that date and 21 April 2014.This analysis was done of the REACH initiative for the U.S. Office of Foreign Disaster Assistance. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.",GDB,hdx-other,unosat,unosat,TRUE,NA,NA,NA,Other,UNOSAT,hdx-other,un-operational-satellite-appplications-programme-unosat,SYR,damage-assessment-of-homs-homs-governorate-syria,TRUE,Flood
