"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes"
"http://www.unitar.org/unosat/node/44/1929","South Sudan","CE20131218SSD","2014-02-07","Destruction in Leer, Unity State, South Sudan","Destruction in Leer, Unity State, South Sudan","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_LeerAnalysis_Portraitopt.jpg","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_LeerAnalysis_Portraitopt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of destruction in the town of Leer as seen by the GeoEye-1 satellite on 2 February 2014. UNOSAT analysed all structures in the town to verify reports of damage and determined that a large portion of the town has been destroyed, primarily by fire. A total of 1,556 burned or otherwise destroyed structures (including tukuls, other residential structures, and outbuildings) were identified throughout the town, as well as 26 destroyed commercial structures. Several active structural fires and smoke plumes (see inset) are also visible as of 2 February, as are indications of looting. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/193","Sudan","Other","2004-09-03","Sudan/Darfur - Al-Fashir (1:50,000)","Sudan/Darfur - Al-Fashir (1:50,000)","http://maps.unosat.org/SD/DLR_Al-Fashir_L2539_medium_icon.jpg","http://www.respond-int.org/","http://maps.unosat.org/SD/DLR_Al-Fashir_L2539_high.jpeg","http://maps.unosat.org/SD/DLR_Al-Fashir_L2539_medium.jpg",NA,NA,NA,3,"Satellite map. Scale: 1:50,000
Map created: 26 August 2004"
"http://www.unitar.org/unosat/node/44/1930","Zimbabwe","FL20140207ZWE","2014-02-10","Estimated Rainfall Accumulation  from 1st to 8th February 2014, Zimbabwe","Estimated Rainfall Accumulation  from 1st to 8th February 2014, Zimbabwe","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TRMM_Landscape.jpg","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TRMM_Landscape.pdf",NA,NA,NA,NA,NA,1,"This map presents the estimated total rainfall accumulation for Zimbabwe covering the period from 1st to 8th February 2014. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a spatial resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements."
"http://www.unitar.org/unosat/node/44/1931","Central African Republic","CE20131212CAF","2014-02-11","Destruction in Bozoum Area, Ouham-Pende, Central African Republic","Destruction in Bozoum Area, Ouham-Pende, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_Bozoum_20140120.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_Bozoum_20140120.pdf",NA,NA,NA,NA,NA,1,"This map illustrates locations of destroyed structures in the area of Bozoum, Central African Republic. Using a satellite image acquired 20 January 2014 and compared to an image from 3 January 2014, UNOSAT reviewed the town of Bozoum and surrounding areas to locate obvious signs of destroyed structures (see inset for example). An estimated total of 339 destroyed structures were located in the area, both in Bozoum and in outlying towns and villages. Most destruction detected in the 20 January image was most likely a result of burning given the blackened structural remains visible in the imagery. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1932","Zimbabwe","FL20140207ZWE","2014-02-11","Flood Water over Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe","Flood Water over Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TokweMukorsiDam_Landscape.jpg","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TokweMukorsiDam_Landscapeopt.pdf","https://unosatgis.cern.ch/arcgis/rest/services/FL/FP01_FL_20140207_ZWE_Flood_20140211_TerraSARX/MapServer/kml/mapImage.kmz","http://unosat-maps.web.cern.ch/unosat-maps/ZW/FL20140207ZWE/FL20140207ZWE_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/ZW/FL20140207ZWE/FL20140207ZWE.gdb.zip",NA,NA,4,"This map illustrates satellite-detected water bodies at the Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe, as detected by TerraSAR-X on 11 February 2014. The flooded area above the dam has greatly increased due to recent heavy rains and currently encompasses about 2,300 ha. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT."
"http://www.unitar.org/unosat/node/44/1933","Central African Republic","CE20131212CAF","2014-02-13","Destructions dans la zone de Bozoum, Ouham-Pendé","Destructions dans la zone de Bozoum, Ouham-Pendé","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_Bozoum_20140120_fr.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_Bozoum_20140120_fr.pdf",NA,NA,NA,NA,NA,1,"Cette carte illustre les emplacements des édifices détruits dans la région de Bozoum en République Centrafricaine et ce à partir d?une image satellite acquise le 20 janvier 2014 et une autre image de référence datée du 3 janvier 2014, UNOSAT a analysé la ville de Bozoum et ses environs pour repérer des signes évidents de structures détruites (voir encart par exemple). Un total d?environ 339 structures détruites ont été repérées dans la région de Bozoum et dans les villages éloignés de celle-ci. La majorité des destructions observées sur l?image du 20 janvier sont très probablement le résultat d?incendies étant donné que les structures noircies restent visibles sur l?image. C'est une analyse préliminaire et n'a pas encore été validée sur le terrain. Veuillez bien envoyer vos observations  et remarques à  UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1934","Zimbabwe","FL20140207ZWE","2014-02-13","Submerged Homesteads At Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe","Submerged Homesteads At Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TokweMukorsiDam_Landscape.jpg","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TokweMukorsiDamPopulationFlooded.pdf","http://unosat-maps.web.cern.ch/unosat-maps/ZW/FL20140207ZWE/TokweMukorsiDam.kmz",NA,NA,NA,NA,2,"This map illustrates water bodies at the Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe, as detected by TerraSAR-X on 11 February 2014. The flooded area above the dam has greatly increased due to recent heavy rains and currently encompasses about 2,300 ha. Using a WorldView-1 image acquired on 2 January 2012, UNOSAT located a total of 751 structures in 143 homestead locations that would be submerged by the current flood water extent. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT."
"http://www.unitar.org/unosat/node/44/1935","Burundi","FL20140211BDI","2014-02-15","Storm Damage, Kinama Area of Bujumbura, Burundi","Storm Damage, Kinama Area of Bujumbura, Burundi","http://maps.unosat.org/BI/FL20140211BDI/UNOSAT_A3_FL20140211BDI_BurundiDamage_20140214.jpg","http://maps.unosat.org/BI/FL20140211BDI/UNOSAT_A3_FL20140211BDI_BurundiDamage_20140214.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected areas of destroyed structures in the Kinama area of Bujumburi, Burundi. Heavy rains on 9 February caused numerous flash floods across the city and surrounding areas, and UNOSAT analysis of satellite imagery acquired by the Pleiades satellite on 14 February indicated at least 76 destroyed structures in the Kinama area shown. Satellite imagery was poor quality with haze affecting clarity and thus destroyed structures may be underestimated in this area. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1936","Zimbabwe","FL20140207ZWE","2014-02-17","Estimated Rainfall Accumulation  from 9th to 15th February 2014, Zimbabwe","Estimated Rainfall Accumulation  from 9th to 15th February 2014, Zimbabwe","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TRMM0915022014_Landscape.jpg","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TRMM0915022014_Landscapeopt.pdf",NA,NA,NA,NA,NA,1,"This map presents the estimated total rainfall accumulation for Zimbabwe covering the period from 9th to 15th February 2014. This total estimate was derived from the Tropical Rainfall Monitoring Mission (TRMM) precipitation dataset at a spatial resolution of 0.25 degrees for this region. It is possible that precipitation levels may have been underestimated for local areas, and is not a substitute for ground station measurements."
"http://www.unitar.org/unosat/node/44/1937","Burundi","FL20140211BDI","2014-02-17","Damage Assessment, Kinama & kamenge Areas of Bujumbura, Burundi","Damage Assessment, Kinama & kamenge Areas of Bujumbura, Burundi","http://maps.unosat.org/BI/FL20140211BDI/UNOSAT_A3_FL20140211BDI_BurundiDamage_20140217.jpg","http://maps.unosat.org/BI/FL20140211BDI/UNOSAT_A3_FL20140211BDI_BurundiDamage_20140217.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected areas affected by mud and water flow in the Kinama/Kamenge neighbourhoods of Bujumbura, Burundi. Heavy rains on 9 February caused numerous flash floods across the city and surrounding areas, and UNOSAT analysed imagery acquired by the Pleiades satellite on 14 February 2014. About 553 ha of area seem to be affected by the mud/water flow. 1730 houses or structures are located within this area. About 1140 ha are potentially affected by waters with an estimated 10,000 houses/structures located in this zone. Satellite imagery was poor quality with haze affecting clarity, and urban areas precise detection is difficult, and thus affected areas may be underestimated. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1938","South Sudan","CE20131218SSD","2014-02-18","Update: IDP Camp in UNMISS Malakal Base, Malakal, South Sudan","Update: IDP Camp in UNMISS Malakal Base, Malakal, South Sudan","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_20140217.jpg","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Malakal_20140217.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected areas of IDPs in the UNMISS base at Malakal as seen by the WorldView-1 and WorldView-2 satellites on 17 February and 18 January 2014. Fleeing outbreaks of violence, a portion of the UNMISS compound was in use by IDPs, occupying more than 8.3 ha as of 18 January 2014. Imagery acquired on 17 February shows that the IDP camp extent has increased compared with the previous UNOSAT analysis and the total area of IDPs occupies 11.1 ha. Imagery also shows that shelters are being installed outside the UNMISS base entrance. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1939","South Sudan","CE20131218SSD","2014-02-18","Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan","Update: IDP Camp Expansion in UNMISS Base, Juba Airport, South Sudan","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140209.jpg","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3__JubaIDP_20140209.pdf",NA,NA,NA,NA,NA,1,"This map illustrates the camp for IDPs in the UNMISS base at Juba airport as seen by the WorldView-1, Pleiades and WorldView-2 satellites on 9 February, 7 January 2014 and 28 December 2013. As of 28 December a significant portion of the airport is used by IDPs shelters, occupying approximately 7 ha. Since then the camp extent has moderately increased its area. Imagery acquired on 9 February 2014 shows that the total area of IDPs occupies 9.2 ha, compared to the 7.9 ha detected on 7 January 2014. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. Analysis indicates the extent of the IDP camp on 9 February is largely unchanged from the previous analysis done using an image from 30 January 2014. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/194","Sudan","Other","2004-09-03","Sudan/Darfur - Ardamata IDP camp near Wadi Kaja riverbed","Sudan/Darfur - Ardamata IDP camp near Wadi Kaja riverbed","http://maps.unosat.org/SD/SERTIT_al-junaynah_10k_medium_icon.jpg","http://www.respond-int.org/","http://maps.unosat.org/SD/SERTIT_al-junaynah_10k_high.jpeg","http://maps.unosat.org/SD/SERTIT_al-junaynah_10k_medium.jpg",NA,NA,NA,3,"Satellite map. Scale: 1:10,000 if printed as A1 size hardcopy. 
Map created 24 August 2004"
"http://www.unitar.org/unosat/node/44/1940","Central African Republic","CE20131212CAF","2014-02-19","Destruction in Bossangoa Area, Ouham, Central African Republic","Destruction in Bossangoa Area, Ouham, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BossangoaDamageAssesment_20140218.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BossangoaDamageAssesment_20140218.pdf",NA,NA,NA,NA,NA,1,"This map illustrates locations of destroyed structures in Bossangoa, Central African Republic. Using a satellite image acquired 22 January 2014 and compared to an image from 5 December 2013, UNOSAT reviewed the town of Bossangoa  and surrounding areas to locate signs of destroyed structures (see inset for example). A total of 1,120 destroyed structures were located in the area, though structures marked as destroyed on 5 December are classed as  ""probable"" due to the lack of a previous image for comparison. Most destruction detected in the 22 January 2014 image was most likely a result of burning given the blackened structural remains visible in the imagery. The surrounding 150 square kilometers were also analyzed by UNOSAT but no visible damage was found in the sparsely populated area. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1941","Zimbabwe","FL20140207ZWE","2014-02-19","Update: Flood Water over Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe","Update: Flood Water over Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TokweMukorsiDam_20140218_Landscape.jpg","http://maps.unosat.org/ZW/FL20140207ZWE/UNOSAT_A3_FL20140207ZWE_TokweMukorsiDam_20140218_Landscapeopt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/ZW/FL20140207ZWE/TokweMukorsiDam.kmz","http://unosat-maps.web.cern.ch/unosat-maps/ZW/FL20140207ZWE/FL20140207ZWE_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/ZW/FL20140207ZWE/FL20140207ZWE.gdb.zip",NA,NA,4,"This map illustrates satellite-detected water bodies at the Tokwe Mukorsi Dam, Masvingo Province, Zimbabwe, as imaged by TerraSAR-X on 18 February 2014. The flooded area above the dam has decreased slightly since the previous analysis using an image from 11 February 2014 and currently encompasses about 2,278 ha. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks because of the special characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT."
"http://www.unitar.org/unosat/node/44/1942","Central African Republic","CE20131212CAF","2014-02-19","Damage Assesment in Bouar, Nana Membere Province, Central African republic","Damage Assesment in Bouar, Nana Membere Province, Central African republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BouarDamageAnalysis_20140122opt.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BouarDamageAnalysis_20140122opt.pdf",NA,NA,NA,NA,NA,1,"This map illustrates locations of destroyed structure in Bouar area, Central African Republic. Using a satellite image acquired 22 January 2014 by the WorldView-2 satellite, UNOSAT reviewed the town of Bouar and surrounding areas to locate signs of destroyed structures. A total of 336 destroyed structures were located in the area though this number can be underestimated due to the lack of previous image for comparison. Most destruction detected was most likely a result of burning given the blackened structural remains visible in the imagery. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1944","South Sudan","CE20131218SSD","2014-02-24","IDP Structures in Wau Shilluk,  Upper Nile State, South Sudan","IDP Structures in Wau Shilluk,  Upper Nile State, South Sudan","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_20140217.jpg","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_20140217.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of IDP structures and structures in Wau Shilluk, Upper Nile State, South Sudan using WorldView-02 data recorded 17 February 2014 and 06 December 2013. An estimated 1,157 new shelters have been detected between 06 December 2013 and 17 February 2014 along the White Nile River. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1945","South Sudan","CE20131218SSD","2014-02-24","IDP Settlements in Wau Shilluk, Upper Nile State, South Sudan","IDP Settlements in Wau Shilluk, Upper Nile State, South Sudan","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_IDPExtent_20140217.jpg","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_UpperNileState_IDPExtent_20140217.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of IDP structures and structures in Wau Shilluk, Upper Nile State, South Sudan using WorldView-02 data recorded 17 February 2014 and 06 December 2013. An estimated 1,157 new structures have been detected between 06 December 2013 and 17 February 2014 along the White Nile River. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1947?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Philippines","TC20131108PHL","2014-02-27","Elevation Map of Davo del Sur and Compostela Provinces, Philippines","Elevation Map of Davo del Sur and Compostela Provinces, Philippines","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Elevation_DavodelSur.jpg","http://maps.unosat.org/PH/TC20131108PHL/UNOSAT_A3_Elevation_DavodelSur.pdf",NA,NA,NA,NA,NA,1,"This map illustrates elevation of the Davo Del Sur and Compostela Provinces, Philippines. Elevation data was taken from ASTER GDEM at a resolution of 90 meters. Large towns and cities as well as airports, ports, roads and protected sites within the province and its surrounding areas have also been identified. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1948","Ethiopia","RC20140228ETH","2014-02-28","Inundated Area From 1999 to January 2014 in Liet-Chuor Area, Gambela, Ethiopia","Inundated Area From 1999 to January 2014 in Liet-Chuor Area, Gambela, Ethiopia","http://maps.unosat.org/ET/RC20140228ETH/UNOSAT_A3_Liet-ChuorIDP20140228_Landscapeopt.jpg","http://maps.unosat.org/ET/RC20140228ETH/UNOSAT_A3_Liet-ChuorIDP20140228_Landscapeopt.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected small temporary water bodies, wetlands and other humid areas as measured every 10 days between 1999 and January 2014 by SPOT satellite. Each pixel therefore indicates how many decadal (ten day) periods within the 15 year sampling period experienced some form of inundation or wetland conditions. Darker pixels indicate areas with relatively higher frequency of inundation, while lighter pixels indicate areas with less frequent inundations. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1949","Bolivia","FL20140213BOL","2014-02-28","Flood Waters Over Beni Department, Bolivia","Flood Waters Over Beni Department, Bolivia","http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140219.jpg","http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140219.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected areas of inundation in Beni province, Bolivia using MODIS Aqua imagery from 19 February 2014. Please note, this is a false color image generated to accentuate vegetation and water signatures, clouds in some areas also appear blue.
Notes: The exact limit of flood waters is uncertain because of the low spatial resolution of the satellite data and the presence of cloud obstructions. Detected water bodies likely reflect an underestimation of all flood-affected areas within the map extent. This imagery has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT."
"http://www.unitar.org/unosat/node/44/195","Sudan","Other","2004-08-27","Sudan/Darfur - Al Junaynah city and Wadi Kaja flood map","Sudan/Darfur - Al Junaynah city and Wadi Kaja flood map","http://maps.unosat.org/SD/SERTIT_al-junaynah_25k_medium_icon.jpg","http://www.respond-int.org/","http://maps.unosat.org/SD/SERTIT_al-junaynah_25k_high.jpeg","http://maps.unosat.org/SD/SERTIT_al-junaynah_25k_medium.jpg",NA,NA,NA,3,"Satellite map. Scale: 1:25,000 if printed as A1 size hardcopy. 
Map created 24 August 2004"
"http://www.unitar.org/unosat/node/44/1950","Central African Republic","CE20131212CAF","2014-03-07","IDP Settlement, M Poko Airport, Bangui, Central African Republic","IDP Settlement, M Poko Airport, Bangui, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BanguiIDP_20140222.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BanguiIDP_20140222.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected areas of IDP shelters in MPoko Airport in Bangui, Central African Republic. Using satellite images acquired on the 28 December 2013 by the QuickBird satellite, UNOSAT reviewed the airport grounds and delineated 22.3 ha of area where IDPs are living in shelters and in the open. Imagery acquired on 22 February 2014 shows that the IDP camp extent has increased compared with the previous UNOSAT analysis. The total area of IDPs occupies 29 ha as of 22 February 2014, although imagery shows areas where terrain has been cleared and shelters have been relocated. Note that IDP occupied areas include improvised shelters and, in some cases, administrative support and other structures. The expansion area was aready  visible in the image as of 20 January 2014, indicating preparations are underway to accommodate increased numbers of refugees in the near future. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1951","Central African Republic","CE20131212CAF","2014-03-07","IDP Settlement, MPoko Airport, Bangui, Central African Republic","IDP Settlement, MPoko Airport, Bangui, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BanguiIDP_20140222_Landscape.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_CE20131212CAF_BanguiIDP_20140222_Landscape.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected IDP shelters and administrative buildings in MPoko Airport in Bangui, Central African Republic. Using satellite images acquired on the 22 February 2014 by the Pleiades satellite, UNOSAT reviewed the airport grounds and identified 7,789 structures. At least 7,746 are shelters and 43 are likely administrative support and other structures. The total area of IDPs occupies 29 ha as of 22 February 2014, and imagery also shows areas where terrain has been cleared and shelters have been relocated. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
"
"http://www.unitar.org/unosat/node/44/1952","Central African Republic","CE20131212CAF","2014-03-07","Damage Assesment in Bangui, Central African Republic","Damage Assesment in Bangui, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_BanguiDamageAssessmentFullExtent_Landscape.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_BanguiDamageAssessmentFullExtent_Landscapeopt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip",NA,NA,NA,3,"This map illustrates locations of destroyed structures within the arrondissements of Bangui, Central African Republic. Using a satellite image acquired 22 February 2014 by the WorldView-2 satellite, UNOSAT reviewed the city of Bangui to locate signs of destroyed structures. A total of 1,872 destroyed structures were located in the area of Bangui, with 1,341 structures detected in the 8 arrondissements and an additional 531 located in the surrounding area. Pre-crisis imagery used for this analysis was collected on 16 November 2013 and thus destruction documented occurred between that date and 22 February 2014; structures destroyed previous to 16 November 2013 are not indicated on this map. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1953?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE20130604SYR","2014-03-12","Kilis Refugee Camp in Kilis Province, Turkey","Kilis Refugee Camp in Kilis Province, Turkey","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Kilis_IDP_20131208.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Kilis_IDP_20131208.pdf",NA,NA,NA,NA,NA,1,"This map illustrates satellite-detected Kilis refugee camp along the Turkey / Syria border in Kilis, Turkey. An estimated 2,143 of structures were detected in the camp which has an approximate area of 60 hectares. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT."
"http://www.unitar.org/unosat/node/44/1954","Bolivia","FL20140213BOL","2014-03-12","Inundaciones en Trinidad, Departamento de Beni, Bolivia","Inundaciones en Trinidad, Departamento de Beni, Bolivia","http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Trinidad_es.jpg","http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Trinidad_es.pdf","http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.zip","http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.gdb.zip",NA,NA,NA,3,"Este mapa representa áreas inundadas detectadas por satélite en los alrededores de la ciudad de Trinidad, en el departamento de Beni, Bolivia, usando datos de TerraSAR-X obtenidos el 13 de Febrero de 2014. Las signaturas de agua han sido detectadas principalmente en los alrededores de la ciudad, no habiéndose observado masas de agua en el interior de la misma. Es probable que la extensión de las inundaciones haya sido infra estimada a lo largo de las zonas construidas, dadas las especiales características de la imagen de satélite utilizada. Este es un análisis preliminar que aún no ha sido validado en el terreno. Por favor envien sus comentarios a UNITAR /UNOSAT."
"http://www.unitar.org/unosat/node/44/1955","Bolivia","FL20140213BOL","2014-03-12","Inundaciones en Riberalta, Departamento de Beni, Bolivia","Inundaciones en Riberalta, Departamento de Beni, Bolivia","http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Riberalta_es.jpg","http://maps.unosat.org/BO/FL20140213BOL/UNOSAT_A3_Flooding_BOL_20140312_Riberalta_es.pdf","http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.zip","http://unosat-maps.web.cern.ch/unosat-maps/BO/FL20140213BOL/FL20140213BOL.gdb.zip",NA,NA,NA,3,"Este mapa representa áreas inundadas detectadas por satélite en los alrededores de la ciudad de Riberalta, en el departamento de Beni, Bolivia, usando datos de TerraSAR-X obtenidos el 13 de Febrero de 2014. Las signaturas de agua han sido detectadas principalmente en los alrededores de la ciudad, no habiéndose observado masas de agua en el interior de la misma. Es probable que la extensión de las inundaciones haya sido infra estimada a lo largo de las zonas construidas, dadas las especiales características de la imagen de satélite utilizada. Este es un análisis preliminar que aún no ha sido validado en el terreno. Por favor envien sus comentarios a UNITAR /UNOSAT."
