"page_url","country_name","glide_id","dataset_date","page_name","title","img_url","url_1","url_2","url_3","url_4","url_5","url_6","n_product_links","notes","url_2_format","url_3_format","url_4_format","url_5_format","url_6_format","dataset_name","license_title","author","author_email","maintainer","maintainer_email","package_creator","private","methodology_other","caveats","license_other","methodology","dataset_source","license_id","owner_org","group_id","tag","tag_1","tag_2","tag_3","tag_4","file_name_1","file_name_2","file_name_3","file_name_4","file_name_5","file_name_6"
"http://www.unitar.org/unosat/node/44/2012","South Sudan","CE-2013-1218-SSD","2014-06-13","Wunthou IDP Site, Awerial County, Lakes State, South Sudan","Geodata of Wunthou IDP Site, Awerial County, Lakes State, South Sudan","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Wunthou_IDP_20140510.jpg","http://maps.unosat.org/SS/CE20131218SSD/UNOSAT_A3_Wunthou_IDP_20140510.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/IDP_Wunthou_Shelters_10May2014.zip","http://unosat-maps.web.cern.ch/unosat-maps/SS/CE20131218SSD/CE20131218SSD_Wunthou_10May2014.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at Minkaman IDP Site, as seen by the WorldView-1 satellite on 10 May 2014. People displaced from the fighting around Bor have established in different IDP Sites at Minkaman, in Awerial County, Lakes state, in South Sudan. Note that the camp occupied areas along the western bank of Nile River including 393 shelters approximately. A larger settlement is nearby in and around the town of Minkaman, about 17 kilometres to the south. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","ZIP","GDB",NA,NA,NA,"geodata-of-wunthou-idp-site-awerial-county-lakes-state-south-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","CE-2013-1218-SSD","geodata","shapefiles","geodatabase","UNOSAT_A3_Wunthou_IDP_20140510.pdf","unosat-maps/SS/CE20131218SSD/IDP_Wunthou_Shelters_10May2014.zip","unosat-maps/SS/CE20131218SSD/CE20131218SSD_Wunthou_10May2014.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2024","Central African Republic","CE-2013-1212-CAF","2014-07-02","Damage Assesment in Bangui, Central African Republic","Geodata of Damage Assesment in Bangui, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_BanguiDamageAssessment_20140606.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_BanguiDamageAssessment_20140606.pdf","http://cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip","http://cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip",NA,NA,NA,3,"This map illustrates locations of destroyed structures within the arrondissements of Bangui, Central African Republic. Using satellite imagery acquired 16 November 2013, 22 February 2014, and 6 June 2014 UNOSAT reviewed the city of Bangui to locate signs of destroyed structures. By 22 February 2014, a total of 1,872 structures were destroyed in the area of Bangui, with 1,341 structures detected in the 8 arrondissements and an additional 531 located in the surrounding area. As of 6 June 2014 a total of 368 damaged structures have been reconstructed and 871 additional structures have been severely damaged or destroyed since 22 February 2014. Pre-crisis imagery used for this analysis was collected on 16 November 2013, and thus structures destroyed previous to 16 November 2013 are not indicated on this map. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damage-assesment-in-bangui-central-african-republic","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","caf","Flood","CE-2013-1212-CAF","geodata","shapefiles","geodatabase","UNOSAT_A3_BanguiDamageAssessment_20140606.pdf","unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip","unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2026?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Somalia","CE-2013-0710-SOM","2014-07-03","IDP Settlements and Shelters in Kismayo, Lower Juba, Somalia","Geodata of IDP Settlements and Shelters in Kismayo, Lower Juba, Somalia","http://maps.unosat.org/SO/CE20130710SOM/UNOSAT_A3_Kismayo_ShelterCount_20140503.jpg","http://maps.unosat.org/SO/CE20130710SOM/UNOSAT_A3_Kismayo_ShelterCount_20140503opt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/CE20130710SOM_GalkayoKismayoLuuq_shp.zip","ttp://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/CE20130710SOM_GalkayoKismayoLuuq_gdb.gdb.zip",NA,NA,NA,3,"This map illustrates probable IDP shelters in Kismayo, Somalia as seen in satellite imagery collected by the WorldView-1 satellite on 3 May 2014. In this area UNOSAT located 2,952 shelters in 64 apparent IDP settlements. However, poor image quality, density of shelters, and varied construction material introduces significant uncertainty into this analysis. The IDP settlement areas were also compared to an image from 05 March 2014 collected by the WorldView-1 satellite to give indications on whether settlements were new, had closed, or were increasing or decreasing in size. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-idp-settlements-and-shelters-in-kismayo-lower-juba-somalia","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","som","Flood","CE-2013-0710-SOM","geodata","shapefiles","geodatabase","UNOSAT_A3_Kismayo_ShelterCount_20140503opt.pdf","unosat-maps/SO/CE20130710SOM/CE20130710SOM_GalkayoKismayoLuuq_shp.zip","ttp://unosat-maps.web.cern.ch/unosat-maps/SO/CE20130710SOM/CE20130710SOM_GalkayoKismayoLuuq_gdb.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2027","Central African Republic","CE-2013-1212-CAF","2014-07-08","Damage Assessment in Marcounda Sub-Prefecture, Central African Republic","Geodata of Damage Assessment in Marcounda Sub-Prefecture, Central African Republic","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_landscape_Marcounda Province_7July2014_Overview.jpg","http://maps.unosat.org/CF/CE20131212CAF/UNOSAT_A3_landscape_Marcounda Province_7July2014_Overview.pdf","http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip",NA,NA,NA,3,"This map illustrates locations of destroyed structures in the area of Marcounda Sub-Prefecture in the Central African Republic. Using satellite images acquired 21 June, 23 June & 7 July 2014, UNOSAT reviewed almost 4,500 square kilometers of Marcounda to locate signs of destroyed structures. An estimated 3,840 damaged structures are visible across 50 distinct locations in the sub-prefecture. Destruction in many cases was likely due to arson based on appearance of structural remains. In addition, it appears violence and destruction continued between 21 June and 7 July, and heavy rains apparently caused significant damage to structures as well. Overall, UNOSAT estimates that approximately 40% of structures in Marcounda Sub-Prefecture have been completely destroyed and many others are likely damaged to some degree. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damage-assessment-in-marcounda-sub-prefecture-central-african-republic","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","caf","Flood","CE-2013-1212-CAF","geodata","shapefiles","geodatabase","UNOSAT_A3_landscape_Marcounda Province_7July2014_Overview.pdf","unosat-maps/CF/CE20131212CAF/CE20131212CAF_shp.zip","unosat-maps/CF/CE20131212CAF/CE20131212CAF.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2030","Sudan","RC-2014-0709-SDN","2014-07-21","Shagarab 1 Refugee Camp, Al Qadarif Province, Sudan","Geodata of Shagarab 1 Refugee Camp, Al Qadarif Province, Sudan","http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab1_Portraitopt.jpg","http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab1_Portraitopt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected structures at the Shagarab 1 refugee camp in al Qadarif Province, Sudan as seen on 09 December 2013 by the WorldView-2 satellite. This camp lies about 70 km South-East of New Halfa and 105 km North-East of Al Qadarif city. UNOSAT analyzed a total of 6,242 structures in the 209 ha of the camp. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
","GDB",NA,NA,NA,NA,"geodata-of-shagarab-1-refugee-camp-al-qadarif-province-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","RC-2014-0709-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_Shagarab1_Portraitopt.pdf","unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/2031","Sudan","RC-2014-0709-SDN","2014-07-21","Shagarab 2 Refugee Camp, Al Qadarif Province, Sudan","Geodata of Shagarab 2 Refugee Camp, Al Qadarif Province, Sudan","http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab2_Portraitopt.jpg","http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_Shagarab2_Portraitopt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected structures at the Shagarab 2 refugee camp in al Qadarif Province, Sudan as seen on 09 December 2013 by the WorldView-2 satellite. This camp lies about 76 km South-East of New Halfa and 100 km North-East of Al Qadarif city. UNOSAT analyzed a total of 4,606 structures in the 218 ha of the camp. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
","GDB",NA,NA,NA,NA,"geodata-of-shagarab-2-refugee-camp-al-qadarif-province-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","RC-2014-0709-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_Shagarab2_Portraitopt.pdf","unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/2032","Sudan","RC-2014-0709-SDN","2014-07-21","Um Gargour Refugee Camp, Al Qadarif Province, Sudan","Geodata of Um Gargour Refugee Camp, Al Qadarif Province, Sudan","http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_UmGargour_Landscapeopt_v2.jpg","http://maps.unosat.org/SD/RC20140709SDN/UNOSAT_A3_UmGargour_Landscapeopt_v2.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip",NA,NA,NA,NA,2,"This map illustrates satellite-detected structures at Um Gargour refugee camp in Al Qadrif province, Sudan as seen on 05 January 2014 by the WorldView-2 satellite. This camp lies 58 km North-East from Al Qadarif city and 90 km South New Halfa. UNOSAT analyzed a total of 4,471 structures in the 206 ha of the camp. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-um-gargour-refugee-camp-al-qadarif-province-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","RC-2014-0709-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_UmGargour_Landscapeopt_v2.pdf","unosat-maps/SD/RC20140709SDN/RC20140709SDN.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/2034?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2014-07-21","UPDATE: AL ZAATARI REFUGEE CAMP, MAFRAQ GOVERNORATE, JORDAN","Geodata of UPDATE: AL ZAATARI REFUGEE CAMP, MAFRAQ GOVERNORATE, JORDAN","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20140706.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_Update_AlZaatariCamp_Landscape_20140706.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140706.shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140706.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected shelters and other buildings at the Al Zaatari refugee camp in Mafraq Governorate, Jordan. As of 06 July 2014 a total of 29,982 shelters were detected as well as 1,880 infrastructure and support buildings within the 534.4 hectares of the camp. Between 06 April 2014 and 06 July 2014, a total of 4,257 shelters closed or were moved, and a total of 2,774 shelters were constructed, and the number of shelters has thus decreased by about 1,298 since the previous UNITAR/UNOSAT assessment. This indicates an approximate 4.1% decrease in the number of shelters between 06 April 2014 and 06 July 2014. This is a preliminary analysis and has not yet been validated in the field; structure locations subject to a spatial error margin of +/- three meters. Shelters grouped under plastic sheeting were estimated by average household size and may be a source of error. Please send ground feedback to UNITAR/UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-update-al-zaatari-refugee-camp-mafraq-governorate-jordan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Flood","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_Update_AlZaatariCamp_Landscape_20140706.pdf","unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140706.shp.zip","unosat-maps/SY/CE20130604SYR/Al_Zaatari_20140706.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2040?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Syria","CE-2013-0604-SYR","2014-07-31","Rubkan Border Crossing IDP Settlement, Homs Governorate, Syria","Geodata of Rubkan Border Crossing IDP Settlement, Homs Governorate, Syria","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_RubkanIDP_Landscape_20140725.jpg","http://maps.unosat.org/SY/CE20130604SYR/UNOSAT_A3_RubkonaIDP_Landscape_20140725_v2.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Rubkan_20140725_SHP.zip","http://unosat-maps.web.cern.ch/unosat-maps/SY/CE20130604SYR/Rubkan_20140725.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected internally displaced persons (IDP) shelters in the area of the Rubkan crossing on the Syrian / Jordanian border. Using a satellite image collected by the WorldView-2 satellite on 25 July 2014, UNOSAT located 90 probable IDP shelters in the open desert and along the border about 25 kilometers southwest of the Al Waleed border crossing. Due to the very small size of the shelters it is likely that some shelters may have been missed in this analysis. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.
","SHP","GDB",NA,NA,NA,"geodata-of-rubkan-border-crossing-idp-settlement-homs-governorate-syria","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","syr","Flood","CE-2013-0604-SYR","geodata","shapefiles","geodatabase","UNOSAT_A3_RubkonaIDP_Landscape_20140725_v2.pdf","unosat-maps/SY/CE20130604SYR/Rubkan_20140725_SHP.zip","unosat-maps/SY/CE20130604SYR/Rubkan_20140725.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2047?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","CE-2014-0715-PSE","2014-08-07","Damage Assessment in Rafah, Gaza Strip - Occupied Palestinian Territory","Geodata of Damage Assessment in Rafah, Gaza Strip - Occupied Palestinian Territory","http://maps.unosat.org/PS/CE20140715PSE/UNOSAT_A3_Rafah_20140801.jpg","http://maps.unosat.org/PS/CE20140715PSE/UNOSAT_A3_Rafah_20140801.pdf","http://cern.ch/unosat-maps/PS/CE20140715PSE/CE20140715PSE.SHP.zip","http://cern.ch/unosat-maps/PS/CE20140715PSE/CE20140715PSE.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in the Rafah area of Gaza Strip, resulting from recent violence in the area. Using a satellite image collected 1 August 2014 by the Pleiades satellite, and compared with a pre-crisis Pleiades image collected 6 July 2014, UNOSAT analysis has identified 525 destroyed structures, 165 severely damaged structures, and 116 moderately damaged structures in the analyzed area. In addition, 787 craters on roads and in agricultural and non-urbanized areas are also visible as of 1 August 2014. Further analysis will be done as additional imagery is collected. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR/UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damage-assessment-in-rafah-gaza-strip---occupied-palestinian-territory","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pse","Flood","CE-2014-0715-PSE","geodata","shapefiles","geodatabase","UNOSAT_A3_Rafah_20140801.pdf","unosat-maps/PS/CE20140715PSE/CE20140715PSE.SHP.zip","unosat-maps/PS/CE20140715PSE/CE20140715PSE.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2048?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","CE-2014-0715-PSE","2014-08-07","Damage Assessment in Jarara Area, Gaza Strip - Occupied Palestinian Territory","Geodata of Damage Assessment in Jarara Area, Gaza Strip - Occupied Palestinian Territory","http://maps.unosat.org/PS/CE20140715PSE/UNOSAT_A3_East_Jarara_Central_Gaza_20140801_Portrait.jpg","http://maps.unosat.org/PS/CE20140715PSE/UNOSAT_A3_East_Jarara_Central_Gaza_20140801_Portrait.pdf","http://cern.ch/unosat-maps/PS/CE20140715PSE/CE20140715PSE.SHP.zip","http://cern.ch/unosat-maps/PS/CE20140715PSE/CE20140715PSE.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in the Jarara area, Gaza Strip, resulting from the July/August 2014 violence in the area. Using a satellite image collected 01 August 2014 by the Pleiades satellite, and compared with a pre-crisis Pleiades image collected 6 July 2014, UNOSAT analysis has identified 1,369 damaged structures, including 575 destroyed structures, 233 severely damaged structures and 561 moderately damaged structures. In addition, 182 craters on roads and in agricultural and non-urbanized areas are also visible as of 01 August 2014. This is a preliminary analysis and has not yet been validated in the field. Please send ground feedback to UNITAR/UNOSAT.
","SHP","GDB",NA,NA,NA,"geodata-of-damage-assessment-in-jarara-area-gaza-strip---occupied-palestinian-territory","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pse","Flood","CE-2014-0715-PSE","geodata","shapefiles","geodatabase","UNOSAT_A3_East_Jarara_Central_Gaza_20140801_Portrait.pdf","unosat-maps/PS/CE20140715PSE/CE20140715PSE.SHP.zip","unosat-maps/PS/CE20140715PSE/CE20140715PSE.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2049?utm_source=unosat-unitar&utm_medium=rss&utm_campaign=maps","Occupied Palestinian Territory","CE-2014-0715-PSE","2014-08-08","Damage Assessment in Khuza'a and Al Qararra, Gaza Strip, Occupied Palestinian Territory","Geodata of Damage Assessment in Khuza'a and Al Qararra, Gaza Strip, Occupied Palestinian Territory","http://maps.unosat.org/PS/CE20140715PSE/UNOSAT_A3_KhuazaaAlQararra_20140801_Portraitopt.jpg","http://maps.unosat.org/PS/CE20140715PSE/UNOSAT_A3_KhuazaaAlQararra_20140801_Portraitopt.pdf","http://unosat-maps.web.cern.ch/unosat-maps/PS/CE20140715PSE/CE20140715PSE.SHP.zip","http://unosat-maps.web.cern.ch/unosat-maps/PS/CE20140715PSE/CE20140715PSE.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected damage and destruction in the Khuza'a and Al Qararra areas of the Gaza Strip, resulting from ongoing violence in the area. Using a satellite image collected 1st August 2014 by the Pleiades satellite and compared with a pre-crisis Pleiades image collected 6 July 2014 UNOSAT analysis has identified 2,493 destroyed structures, 1,243 severely damaged structures, and 1,652 moderately damaged structures. In addition, 2,014 craters on roads and in agricultural and non-urbanized area are also visible as of 1st August 2014. This is a preliminary analysis & has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-damage-assessment-in-khuza'a-and-al-qararra-gaza-strip-occupied-palestinian-territory","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pse","Flood","CE-2014-0715-PSE","geodata","shapefiles","geodatabase","UNOSAT_A3_KhuazaaAlQararra_20140801_Portraitopt.pdf","unosat-maps/PS/CE20140715PSE/CE20140715PSE.SHP.zip","unosat-maps/PS/CE20140715PSE/CE20140715PSE.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2053","Sudan","FL-2014-0803-SDN","2014-08-13","Web Map: Flood Water Over Khartoum State, Sudan","Geodata of Web Map: Flood Water Over Khartoum State, Sudan","http://maps.unosat.org/SD/FL20140803SDN/UNOSAT_CE20140715PSE_WebMap_Thumbnail.jpg","https://unosatgis.cern.ch/LIVE/FL20140803SDN/","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20140803SDN/FL20140803SDN.gdb.zip",NA,NA,NA,NA,2,"This web map compiles all UNOSAT flood data created in support of relief efforts in Sudan using radar data acquired between 08 and 10 August 2014 and at multiple resolutions. The area surrounding Khartoum City and Umdurman seem to have been flooded and many other areas including Umdaba, East Nile and Khartoum Bahri are affected by varying levels of water and/or saturated soils. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR / UNOSAT.","GDB",NA,NA,NA,NA,"geodata-of-web-map-flood-water-over-khartoum-state-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","FL-2014-0803-SDN","geodata","shapefiles","geodatabase","","unosat-maps/SD/FL20140803SDN/FL20140803SDN.gdb.zip",NA,NA,NA,NA
"http://www.unitar.org/unosat/node/44/2057","Sudan","FL-2014-0803-SDN","2014-08-20","Update: Flood waters over Khartoum State, Sudan","Geodata of Update: Flood waters over Khartoum State, Sudan","http://maps.unosat.org/SD/FL20140803SDN/UNOSAT_A3_Flooding_Update_Khartoum_20140819.jpg","http://maps.unosat.org/SD/FL20140803SDN/UNOSAT_A3_Flooding_Update_Khartoum_20140819.pdf","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20140803SDN/FL20140803SDN.shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/SD/FL20140803SDN/FL20140803SDN.gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas of flood affected land as detected in satellite imagery acquired by the Pleiades satellite on 19 August 2014 in Khartoum State, Sudan. The area surrounding Khartoum City and Umdurman was inundated by floods caused by heavy rains. Areas to the South of Umdurman seem to have been flooded and many other areas including Um Baba and Khartoum Bahri seem to be affected by varying levels of water and saturated soils. The flooded area over Khartoum has decreased slightly in some areas, however there also appears to be an increase in others. This increase is potentially saturated soils and not necessarily standing water. It is likely that flood waters have been systematically underestimated along highly vegetated areas along main river banks, and within built-up urban areas because of the characteristics of the satellite data used. This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT","SHP","GDB",NA,NA,NA,"geodata-of-update-flood-waters-over-khartoum-state-sudan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","sdn","Flood","FL-2014-0803-SDN","geodata","shapefiles","geodatabase","UNOSAT_A3_Flooding_Update_Khartoum_20140819.pdf","unosat-maps/SD/FL20140803SDN/FL20140803SDN.shp.zip","unosat-maps/SD/FL20140803SDN/FL20140803SDN.gdb.zip",NA,NA,NA
"http://www.unitar.org/unosat/node/44/2064","Pakistan","FL-2014-0910-PAK","2014-09-17","Standing Waters in Tarind Muhammed Panah  Area, Punjab Province, Pakistan","Geodata of Standing Waters in Tarind Muhammed Panah  Area, Punjab Province, Pakistan","http://maps.unosat.org/PK/FL20140910PAK/UNOSAT_A3_Tarind_Muhammed_175k_landscape.jpg","http://maps.unosat.org/PK/FL20140910PAK/UNOSAT_A3_Tarind_Muhammed_175k_landscape.pdf","http://unosat-maps.web.cern.ch/unosat-maps/PK/FL20140910PAK/FL20140910PAK_shp.zip","http://unosat-maps.web.cern.ch/unosat-maps/PK/FL20140910PAK/FL20140910PAK_gdb.zip",NA,NA,NA,3,"This map illustrates satellite-detected areas with waters as detected by SENTINEL-1 imagery acquired the 16 September 2014 in Tarind Muhammad Panah area. The Indus and the Panjnad rivers expanded and seem to have inundated some agricultural fields along the Indus River and the Panjnad River in the Punjab Province (Pakistan). This analysis has not yet been validated in the field. Please send ground feedback to UNITAR /UNOSAT.","SHP","GDB",NA,NA,NA,"geodata-of-standing-waters-in-tarind-muhammed-panah--area-punjab-province-pakistan","hdx-other","unosat","emergencymapping@unosat.org","unosat","emergencymapping@unosat.org","unosat",TRUE,NA,NA,NA,"Other","UNOSAT","hdx-other","un-operational-satellite-appplications-programme-unosat","pak","Flood","FL-2014-0910-PAK","geodata","shapefiles","geodatabase","UNOSAT_A3_Tarind_Muhammed_175k_landscape.pdf","unosat-maps/PK/FL20140910PAK/FL20140910PAK_shp.zip","unosat-maps/PK/FL20140910PAK/FL20140910PAK_gdb.zip",NA,NA,NA
